userid,itemid,timestamp,timeslot,timesegment,num_of_week
321,44,1337979699,117,3,8
321,63,1338003992,123,4,8
321,134,1338087472,146,4,8
321,149,1338094889,149,4,8
321,170,1338299870,37,2,9
321,163,1338752198,163,7,9
321,170,1338820398,14,2,9
321,63,1338865641,27,0,10
321,35,1338903988,37,2,10
321,170,1338992715,62,2,10
321,170,1339077162,85,2,10
321,170,1339513205,39,3,11
321,35,1339528646,43,3,11
321,26,1339540750,46,3,11
321,35,1339599824,63,3,11
321,33,1339610541,66,3,11
321,19,1339627184,70,3,11
321,105,1339629362,71,3,11
321,134,1339637959,73,0,11
321,173,1339644971,75,0,11
321,35,1339770078,110,2,11
321,120,1339882419,141,7,11
321,35,1340721581,38,2,13
321,19,1340817744,65,3,13
321,44,1341091240,141,7,13
321,120,1341113656,147,4,13
321,35,1341241285,15,3,13
321,44,1341270063,23,3,14
321,170,1341323193,37,2,14
321,44,1341333654,40,3,14
321,149,1341382175,54,1,14
321,44,1341428160,66,3,14
321,35,1341496042,85,2,14
321,170,1341585627,110,2,14
321,163,1341623139,121,4,14
321,19,1341794317,0,0,14
321,139,1341797503,1,0,14
321,19,1341959261,46,3,15
321,170,1342014498,61,2,15
321,170,1342190393,110,2,15
321,170,1342445633,13,2,15
321,44,1342455593,16,3,16
321,232,1342485752,24,0,16
321,173,1343607532,0,0,17
321,44,1344808422,165,7,19
321,170,1344869022,14,2,19
321,38,1344904845,24,0,20
321,35,1345145815,91,3,20
321,95,1345315017,138,7,20
321,19,1345388331,158,6,20
321,44,1347212632,161,7,23
321,35,1347630828,109,2,24
321,72,1347659497,117,3,24
321,120,1347763662,146,4,24
321,35,1349704121,13,2,27
321,203,1350602302,95,3,29
321,35,1351694118,62,2,31
321,44,1351717618,69,3,31
321,63,1352620026,151,5,32
321,35,1352731415,14,2,32
321,149,1353217019,149,4,33
321,35,1353369465,23,3,34
321,170,1353510123,63,3,34
321,44,1353881977,166,7,34
321,44,1353974047,23,3,35
321,67,1354337435,124,4,35
321,203,1354486315,166,7,35
321,61,1354584213,25,0,36
321,170,1354632071,38,2,36
321,35,1354757305,73,0,36
321,35,1354909633,115,3,36
321,35,1355152828,15,3,36
321,19,1355510549,114,3,37
321,97,1355594820,138,7,37
321,35,1355931759,63,3,38
321,35,1356041802,94,3,38
321,44,1356133307,119,3,38
321,122,1356148661,123,4,38
321,134,1356152176,124,4,38
321,63,1356160290,127,5,38
321,40,1357301335,108,2,40
321,44,1357419015,140,7,40
321,35,1357572784,15,3,40
321,63,1357698565,50,0,41
321,149,1357706227,52,0,41
321,170,1357745142,63,3,41
321,35,1358523439,111,3,42
321,132,1359186468,127,5,43
321,170,1359388631,15,3,43
321,35,1359409768,21,3,44
321,64,1359556014,62,2,44
321,231,1359866040,148,4,44
322,138,1333504061,49,0,1
322,23,1333822995,138,7,1
322,9,1333825739,139,7,1
322,59,1333896648,158,6,1
322,59,1333976739,13,2,1
322,9,1334182400,70,3,2
322,17,1334281489,97,0,2
322,262,1334362880,120,4,2
322,45,1334425820,137,7,2
322,114,1334439523,141,7,2
322,63,1334454568,145,4,2
322,107,1334505226,159,7,2
322,7,1334595832,17,3,3
322,107,1334707854,48,0,3
322,9,1334796667,72,0,3
322,91,1334875945,94,3,3
322,19,1335101315,157,6,3
322,91,1336085896,94,3,5
322,16,1336095105,97,0,5
322,114,1336327519,162,7,5
322,9,1336430120,22,3,6
322,114,1336473888,34,1,6
322,90,1336499759,41,3,6
322,9,1336602565,70,3,6
322,107,1336774158,118,3,6
322,59,1336831156,133,6,6
322,115,1337034273,22,3,7
322,107,1337040584,24,0,7
322,23,1337119250,46,3,7
322,114,1337194428,66,3,7
322,107,1337293356,94,3,7
322,114,1337380416,118,3,7
322,95,1337397226,123,4,7
322,19,1337452787,138,7,7
322,107,1337638766,22,3,8
322,23,1338150287,164,7,8
322,91,1338153697,165,7,8
322,9,1338159548,166,7,8
322,115,1338234434,19,3,9
322,23,1338237182,20,3,9
322,23,1338242046,21,3,9
322,33,1338310461,40,3,9
322,16,1338338062,48,0,9
322,49,1338850576,22,3,10
322,114,1338853794,23,3,10
322,21,1339000340,64,3,10
322,114,1339199374,119,3,10
322,16,1339214153,123,4,10
322,59,1339249709,133,6,10
322,59,1339417818,12,2,10
322,9,1339418789,12,2,10
322,4,1339506708,37,2,11
322,63,1339627884,70,3,11
322,114,1339670312,82,1,11
322,108,1339894285,144,4,11
322,19,1339953167,161,7,11
322,114,1340103095,34,1,12
322,9,1340282985,84,2,12
322,114,1341223357,10,1,13
322,112,1341270909,23,3,14
322,107,1341354205,46,3,14
322,23,1341609105,117,3,14
322,114,1341617464,119,3,14
322,33,1341705407,143,7,14
322,120,1341714172,146,4,14
322,114,1342003377,58,1,15
322,9,1343343437,94,3,17
322,148,1344788242,160,7,19
322,114,1347728882,137,7,24
322,107,1351124549,72,0,30
322,21,1351356364,136,7,30
322,36,1351466126,167,7,30
322,107,1352179836,29,0,32
322,33,1353123247,123,4,33
322,107,1353170643,136,7,33
322,107,1353359677,21,3,34
322,4,1353527199,67,3,34
322,59,1353529746,68,3,34
322,12,1353867566,162,7,34
322,107,1354051081,45,3,35
322,60,1354766235,75,0,36
322,4,1354905664,114,3,36
322,63,1354944951,125,4,36
322,107,1355174304,21,3,37
322,17,1356207272,140,7,38
322,107,1356738592,119,3,39
322,109,1356761966,126,5,39
322,109,1357074318,45,3,40
322,107,1357167848,71,3,40
322,207,1357275737,101,0,40
323,63,1333504172,49,0,1
323,81,1333568621,67,3,1
323,21,1333580525,71,3,1
323,81,1333730349,112,3,1
323,2,1333821622,138,7,1
323,63,1333821692,138,7,1
323,59,1333826086,139,7,1
323,59,1333826148,139,7,1
323,63,1333830459,140,7,1
323,2,1333870505,151,5,1
323,63,1333870517,151,5,1
323,81,1333898027,159,7,1
323,2,1333999159,19,3,2
323,63,1333999281,19,3,2
323,186,1334008664,21,3,2
323,2,1334039269,30,1,2
323,63,1334039295,30,1,2
323,81,1334075060,40,3,2
323,81,1334091706,45,3,2
323,1,1334156366,62,2,2
323,2,1334201617,75,0,2
323,63,1334201632,75,0,2
323,81,1334255253,90,3,2
323,2,1334285548,98,0,2
323,81,1334326109,110,2,2
323,228,1334358378,119,3,2
323,131,1334373291,123,4,2
323,81,1334424522,137,7,2
323,63,1334453215,145,4,2
323,81,1334503605,159,7,2
323,2,1334597784,17,3,3
323,63,1334597806,17,3,3
323,9,1334682392,41,3,3
323,228,1334709327,48,0,3
323,81,1334772704,66,3,3
323,2,1334811601,77,0,3
323,63,1334811618,77,0,3
323,2,1334934114,111,3,3
323,63,1334934123,111,3,3
323,81,1334938019,112,3,3
323,22,1334945321,114,3,3
323,2,1334987250,125,4,3
323,63,1334987262,125,4,3
323,81,1335019289,134,6,3
323,81,1335108176,159,7,3
323,36,1335129159,165,7,3
323,63,1335279466,38,2,4
323,81,1335284353,40,3,4
323,81,1335377524,66,3,4
323,2,1335540531,111,3,4
323,63,1335540541,111,3,4
323,203,1335576381,121,4,4
323,83,1335590693,125,4,4
323,2,1335622140,134,6,4
323,63,1335622201,134,6,4
323,81,1335624437,134,6,4
323,2,1335662190,145,4,4
323,63,1335662209,145,4,4
323,81,1335890819,40,3,5
323,2,1335921970,49,0,5
323,63,1335921986,49,0,5
323,65,1336074775,91,3,5
323,2,1336075962,92,3,5
323,63,1336076008,92,3,5
323,2,1336104973,100,0,5
323,81,1336149115,112,3,5
323,2,1336194005,125,4,5
323,63,1336194020,125,4,5
323,81,1336227169,134,6,5
323,81,1336345835,167,7,5
323,2,1336366336,4,0,5
323,63,1336366364,4,0,5
323,65,1336383018,9,1,5
323,81,1336494080,40,3,6
323,2,1336542854,53,0,6
323,63,1336542865,53,0,6
323,2,1336581806,64,3,6
323,63,1336581826,64,3,6
323,81,1336587349,66,3,6
323,63,1336668223,88,3,6
323,65,1336669980,89,3,6
323,9,1336689822,94,3,6
323,81,1336753297,112,3,6
323,22,1336768068,116,3,6
323,65,1336785420,121,4,6
323,2,1336834900,135,7,6
323,63,1336834916,135,7,6
323,2,1336862378,142,7,6
323,2,1336920642,158,6,6
323,63,1336920651,158,6,6
323,2,1336950734,167,7,6
323,63,1336950749,167,7,6
323,65,1336993768,11,2,6
323,2,1336993784,11,2,6
323,63,1336993796,11,2,6
323,2,1337098640,40,3,7
323,81,1337105276,42,3,7
323,2,1337136496,50,0,7
323,63,1337136518,50,0,7
323,36,1337136557,50,0,7
323,65,1337141507,52,0,7
323,22,1337193185,66,3,7
323,81,1337195465,67,3,7
323,65,1337221984,74,0,7
323,65,1337271395,88,3,7
323,81,1337280263,90,3,7
323,2,1337447342,137,7,7
323,63,1337447361,137,7,7
323,36,1337447413,137,7,7
323,46,1337447948,137,7,7
323,65,1337619790,17,3,8
323,81,1337631809,20,3,8
323,63,1337634017,21,3,8
323,2,1337666356,29,0,8
323,63,1337666377,29,0,8
323,65,1337795364,65,3,8
323,81,1337797022,66,3,8
323,2,1337844206,79,1,8
323,63,1337844224,79,1,8
323,2,1337963350,112,3,8
323,63,1337963370,112,3,8
323,81,1337969884,114,3,8
323,81,1338081419,145,4,8
323,65,1338086083,146,4,8
323,46,1338135066,160,7,8
323,2,1338160239,167,7,8
323,63,1338160285,167,7,8
323,65,1338160340,167,7,8
323,65,1338225800,17,3,9
323,2,1338249528,23,3,9
323,63,1338249583,23,3,9
323,81,1338316468,42,3,9
323,65,1338344823,50,0,9
323,2,1338348619,51,0,9
323,63,1338348637,51,0,9
323,65,1338360602,54,1,9
323,2,1338360675,54,1,9
323,63,1338360689,54,1,9
323,81,1338489438,90,3,9
323,81,1338568767,112,3,9
323,22,1338572247,113,3,9
323,21,1338683609,144,4,9
323,9,1338693114,147,4,9
323,46,1338753167,163,7,9
323,2,1339059400,80,1,10
323,63,1339059410,80,1,10
323,2,1339177606,113,3,10
323,63,1339177622,113,3,10
323,81,1339180610,114,3,10
323,2,1339261884,137,7,10
323,63,1339261894,137,7,10
323,2,1339391824,5,0,10
323,63,1339391833,5,0,10
323,63,1339451828,21,3,11
323,81,1339525501,42,3,11
323,81,1339535156,45,3,11
323,22,1339615342,67,3,11
323,63,1339640684,74,0,11
323,2,1339905433,147,4,11
323,63,1339905450,147,4,11
323,2,1339993825,4,0,11
323,63,1339993835,4,0,11
323,59,1340049350,19,3,12
323,81,1340735135,42,3,13
323,22,1340740191,43,3,13
323,2,1340769052,51,0,13
323,63,1340769075,51,0,13
323,36,1340769090,51,0,13
323,81,1341340271,42,3,14
323,63,1341384645,54,1,14
323,81,1341513700,90,3,14
323,63,1341548886,100,0,14
323,2,1341557280,102,1,14
323,63,1341557295,102,1,14
323,81,1341598131,114,3,14
323,81,1341671355,134,6,14
323,2,1341988807,54,1,15
323,63,1341988820,54,1,15
323,2,1342075257,78,1,15
323,81,1342121833,91,3,15
323,81,1342140607,96,0,15
323,2,1342235360,123,4,15
323,63,1342235386,123,4,15
323,2,1342253003,128,5,15
323,9,1342403213,1,0,15
323,150,1342469980,20,3,16
323,102,1342470177,20,3,16
323,2,1342505874,30,1,16
323,63,1342505892,30,1,16
323,63,1342547135,41,3,16
323,81,1342635682,66,3,16
323,22,1342637149,66,3,16
323,22,1342648809,70,3,16
323,81,1343154393,42,3,17
323,22,1343159011,43,3,17
323,2,1343440455,121,4,17
323,63,1343440469,121,4,17
323,2,1343452553,125,4,17
323,63,1343452565,125,4,17
323,81,1343480229,132,6,17
323,63,1343515300,142,7,17
323,63,1343524040,145,4,17
323,9,1343597898,165,7,17
323,2,1343632244,7,1,17
323,63,1343632256,7,1,17
323,2,1343675925,19,3,18
323,62,1343676051,19,3,18
323,256,1343688174,22,3,18
323,2,1344180560,159,7,18
323,63,1344180605,159,7,18
323,9,1344190744,162,7,18
323,63,1344558155,96,0,19
323,81,1344626014,115,3,19
323,46,1344713650,139,7,19
323,122,1344736939,146,4,19
323,2,1344754947,151,5,19
323,63,1344754975,151,5,19
323,2,1344934950,33,1,20
323,63,1344934959,33,1,20
323,22,1344971543,43,3,20
323,81,1345221331,112,3,20
323,2,1345270669,126,5,20
323,63,1345270680,126,5,20
323,2,1345350588,148,4,20
323,46,1347203003,159,7,23
323,2,1347766853,147,4,24
323,63,1347766872,147,4,24
323,46,1349728292,20,3,28
323,63,1350010752,98,0,28
323,22,1350069762,115,3,28
323,81,1350663852,112,3,29
323,81,1351033476,47,3,30
323,2,1351145506,78,1,30
323,63,1351145514,78,1,30
323,81,1351196007,92,3,30
323,2,1351232375,102,1,30
323,63,1351232384,102,1,30
323,81,1351269505,112,3,30
323,22,1351281459,115,3,30
323,2,1351317669,126,5,30
323,63,1351317673,126,5,30
323,81,1351347099,134,6,30
323,2,1351727261,71,3,31
323,2,1351805144,93,3,31
323,2,1352107622,9,1,31
323,63,1352107628,9,1,31
323,228,1352162216,24,0,32
323,62,1352169764,26,0,32
323,2,1352174639,28,0,32
323,63,1352174651,28,0,32
323,63,1352591557,143,7,32
323,2,1352774910,26,0,33
323,83,1353042766,101,0,33
323,2,1353083582,112,3,33
323,63,1353083587,112,3,33
323,63,1353380064,26,0,34
323,2,1353617136,92,3,34
323,63,1353617141,92,3,34
323,81,1353723884,122,4,34
323,81,1353813893,147,4,34
323,139,1353814936,147,4,34
323,63,1353922848,9,1,34
323,9,1353969121,22,3,35
323,81,1354047002,44,3,35
323,22,1354126815,66,3,35
323,81,1354295944,113,3,35
323,22,1354302881,115,3,35
323,2,1354386444,138,7,35
323,63,1354386449,138,7,35
323,9,1354488020,166,7,35
323,63,1354505917,3,0,35
323,2,1354518922,7,1,35
323,63,1354518929,7,1,35
323,81,1354728330,65,3,36
323,63,1354932022,122,4,36
323,2,1354984790,136,7,36
323,63,1354984796,136,7,36
323,63,1355080948,163,7,36
323,2,1355295444,54,1,37
323,2,1355673541,159,7,37
323,9,1355850744,41,3,38
323,2,1355889365,51,0,38
323,63,1355889371,51,0,38
323,81,1355938015,65,3,38
323,22,1356723971,115,3,39
323,63,1356847270,150,5,39
323,2,1356986725,20,3,40
323,2,1357151360,66,3,40
323,63,1357151383,66,3,40
323,81,1357329705,116,3,40
323,63,1357504334,164,7,40
323,83,1357526127,2,0,40
323,2,1357540110,6,1,40
323,81,1357751475,65,3,41
323,22,1357933596,115,3,41
323,63,1358220147,27,0,42
323,9,1358458423,93,3,42
323,83,1359086183,99,0,43
323,63,1359092612,101,0,43
323,81,1359242398,143,7,43
324,44,1333504190,49,0,1
324,13,1333556620,64,3,1
324,19,1333908849,162,7,1
324,4,1333974453,12,2,1
324,13,1333974927,12,2,1
324,13,1334234658,84,2,2
324,105,1334424814,137,7,2
324,24,1334582367,13,2,2
324,13,1334839776,84,2,3
324,13,1334880469,96,0,3
324,105,1335026725,136,7,3
324,13,1335270150,36,2,4
324,291,1335310230,47,3,4
324,13,1335368196,63,3,4
324,13,1335443653,84,2,4
324,40,1335527391,107,2,4
324,152,1336098840,98,0,5
324,33,1336236685,136,7,5
324,59,1336940987,164,7,6
324,13,1336999299,12,2,6
324,13,1337118305,45,3,7
324,13,1337170244,60,2,7
324,228,1337645316,24,0,8
324,91,1337811741,70,3,8
324,13,1338556373,109,2,9
324,60,1338682025,144,4,9
324,139,1338693218,147,4,9
324,13,1338820002,14,2,9
324,13,1338989034,61,2,10
324,13,1339089535,89,3,10
324,13,1340023421,12,2,11
324,13,1340800890,60,2,13
324,109,1343438301,121,4,17
324,13,1346856978,62,2,23
324,13,1347541864,85,2,24
324,13,1350000953,96,0,28
324,59,1350086256,119,3,28
324,67,1351036316,47,3,30
324,52,1351117802,70,3,30
324,96,1351363015,138,7,30
324,46,1351442113,160,7,30
324,36,1351659634,53,0,31
324,4,1352294466,61,2,32
324,13,1352815492,38,2,33
324,117,1353184338,140,7,33
324,203,1353543224,72,0,34
324,19,1353556698,75,0,34
324,36,1353599173,87,3,34
324,111,1354328990,122,4,35
324,21,1354578630,23,3,36
324,13,1354720590,63,3,36
324,13,1354888552,109,2,36
324,13,1355146600,13,2,36
324,23,1358800524,20,3,43
324,52,1358855154,35,2,43
324,13,1359138620,114,3,43
324,68,1359262125,148,4,43
325,139,1333504194,49,0,1
325,16,1334023824,26,0,2
325,132,1334383357,126,5,2
325,139,1334442932,142,7,2
325,63,1334519534,163,7,2
325,203,1334528248,166,7,2
325,139,1334887573,98,0,3
325,132,1334989823,126,5,3
325,19,1335037048,139,7,3
325,132,1335079154,151,5,3
325,226,1335085891,153,5,3
325,132,1335229194,24,0,4
325,38,1335236195,26,0,4
325,131,1335394083,70,3,4
325,132,1335593822,126,5,4
325,226,1335605226,129,5,4
325,226,1336204836,128,5,5
325,109,1336703510,98,0,6
325,300,1336855914,140,7,6
325,63,1336860051,142,7,6
325,109,1336869335,144,4,6
325,19,1336954447,0,0,6
325,132,1337213656,72,0,7
325,16,1337219013,73,0,7
325,109,1337395616,122,4,7
325,132,1337409236,126,5,7
325,226,1337414780,128,5,7
325,4,1337465731,142,7,7
325,251,1337792663,65,3,8
325,19,1337816851,71,3,8
325,226,1338016859,127,5,8
325,63,1338077876,144,4,8
325,226,1338103835,151,5,8
325,63,1338146325,163,7,8
325,63,1338751133,163,7,9
325,226,1339230081,128,5,10
325,226,1339317520,152,5,10
325,51,1339435349,17,3,11
325,137,1339876808,140,7,11
325,109,1340243490,73,0,12
325,153,1341786846,166,7,14
325,132,1342251981,127,5,15
325,63,1342826221,119,3,16
325,132,1343546232,151,5,17
325,226,1344673746,128,5,19
325,300,1344913761,27,0,20
325,63,1345246674,119,3,20
325,16,1345338474,145,4,20
325,95,1345406574,164,7,20
325,115,1347644561,113,3,24
325,95,1347739077,139,7,24
325,131,1350096114,122,4,28
325,1,1352123783,13,2,31
325,1,1352215729,39,3,32
325,1,1352247773,48,0,32
325,63,1352616345,150,5,32
325,132,1353026485,96,0,33
325,226,1353143055,129,5,33
325,59,1353532050,69,3,34
325,63,1353740571,127,5,34
325,122,1354345996,127,5,35
325,60,1354854574,100,0,36
325,63,1355036439,151,5,36
325,132,1357455490,150,5,40
325,203,1357602826,23,3,41
325,170,1358347166,62,2,42
325,109,1358396708,76,0,42
325,251,1358538871,115,3,42
325,132,1359163421,121,4,43
326,59,1333504329,49,0,1
326,191,1333580029,70,3,1
326,59,1333830092,140,7,1
326,44,1333834006,141,7,1
326,59,1333844091,144,4,1
326,59,1333905728,161,7,1
326,232,1333909324,162,7,1
326,19,1334001913,20,3,2
326,19,1334431927,139,7,2
326,59,1334514277,162,7,2
326,44,1334517667,163,7,2
326,59,1334589276,15,3,2
326,59,1334679597,40,3,3
326,19,1334693625,44,3,3
326,191,1334783478,69,3,3
326,19,1334947865,114,3,3
326,44,1335726998,163,7,4
326,19,1336078783,92,3,5
326,59,1336151437,113,3,5
326,19,1336674072,90,3,6
326,59,1336857683,141,7,6
326,59,1337202146,69,3,7
326,59,1337804879,68,3,8
326,191,1337808879,69,3,8
326,28,1338226168,17,3,9
326,59,1338754395,164,7,9
326,44,1338758832,165,7,9
326,38,1338769510,0,0,9
326,19,1339100873,92,3,10
326,232,1339277427,141,7,10
326,132,1339367666,166,7,10
326,191,1339442034,19,3,11
326,28,1340030184,14,2,11
326,59,1340235219,71,3,12
326,59,1342570843,48,0,16
326,132,1342572632,48,0,16
326,59,1343145117,39,3,17
326,19,1344900257,23,3,20
326,19,1345409522,164,7,20
326,59,1346865256,65,3,23
326,132,1347233740,167,7,23
326,28,1347724638,135,7,24
326,19,1347735228,138,7,24
326,59,1349288225,66,3,27
326,28,1349978902,90,3,28
326,59,1351312052,124,4,30
326,28,1351798135,91,3,31
326,59,1352638157,156,6,32
326,59,1354299960,114,3,35
326,44,1355099077,0,0,36
326,59,1355758211,15,3,37
326,28,1357404525,136,7,40
327,42,1333504542,49,0,1
327,52,1333556160,64,3,1
327,97,1333811976,135,7,1
327,26,1333827712,139,7,1
327,67,1333833282,141,7,1
327,232,1333840265,143,7,1
327,165,1333840298,143,7,1
327,9,1333840317,143,7,1
327,193,1333840342,143,7,1
327,125,1333900553,159,7,1
327,63,1333913589,163,7,1
327,53,1334155613,62,2,2
327,53,1334231382,83,2,2
327,53,1334337666,113,3,2
327,112,1334377201,124,4,2
327,67,1334380616,125,4,2
327,63,1334426869,138,7,2
327,19,1334440530,141,7,2
327,21,1334440548,141,7,2
327,53,1334487707,155,6,2
327,53,1334573160,10,1,2
327,173,1334712353,49,0,3
327,53,1334780551,68,3,3
327,53,1334833044,82,1,3
327,53,1334943186,113,3,3
327,178,1335022589,135,7,3
327,63,1335030065,137,7,3
327,192,1335063712,147,4,3
327,36,1335129513,165,7,3
327,259,1335129564,165,7,3
327,7,1335132242,166,7,3
327,36,1335208218,19,3,4
327,53,1335208236,19,3,4
327,53,1335351380,58,1,4
327,129,1335401012,72,0,4
327,53,1335436937,82,1,4
327,53,1335956441,59,2,5
327,53,1336052048,85,2,5
327,109,1336092444,96,0,5
327,203,1336181115,121,4,5
327,33,1336240160,137,7,5
327,33,1336240245,137,7,5
327,33,1336240437,137,7,5
327,33,1336240443,137,7,5
327,63,1336248481,140,7,5
327,59,1336258670,142,7,5
327,53,1336559536,58,1,6
327,226,1336791758,123,4,6
327,59,1336824529,132,6,6
327,33,1336933155,162,7,6
327,19,1336940848,164,7,6
327,9,1336956829,0,0,6
327,3,1336956852,0,0,6
327,53,1337163513,58,1,7
327,232,1337215901,72,0,7
327,53,1337339138,107,2,7
327,3,1337388365,120,4,7
327,42,1337392312,121,4,7
327,259,1337457424,139,7,7
327,3,1337981388,117,3,8
327,9,1337992496,120,4,8
327,272,1338077679,144,4,8
327,53,1338168520,1,0,8
327,53,1338359420,54,1,9
327,33,1338759527,165,7,9
327,112,1338775668,2,0,9
327,53,1338986615,60,2,10
327,23,1339016425,69,3,10
327,97,1339113595,95,3,10
327,232,1339208229,122,4,10
327,203,1339211401,123,4,10
327,4,1339239828,131,6,10
327,63,1339345449,160,7,10
327,226,1339381638,2,0,10
327,53,1339505012,36,2,11
327,53,1339585878,59,2,11
327,24,1339968510,165,7,11
327,19,1339969295,165,7,11
327,53,1340024784,13,2,11
328,130,1333505142,50,0,1
328,23,1333718172,109,2,1
328,130,1333978116,13,2,1
328,23,1333979979,13,2,1
328,33,1334092963,45,3,2
328,33,1334166432,65,3,2
328,130,1334187062,71,3,2
328,23,1334580078,12,2,2
328,23,1334872105,93,3,3
328,2,1335623498,134,6,4
328,24,1336233984,136,7,5
328,17,1336236634,136,7,5
328,5,1336669973,89,3,6
328,96,1336674985,90,3,6
328,5,1336782558,120,4,6
328,63,1336783598,120,4,6
328,92,1336832503,134,6,6
328,9,1336836645,135,7,6
328,4,1336856276,140,7,6
328,2,1336948885,166,7,6
328,92,1337106362,42,3,7
328,2,1337340766,107,2,7
328,17,1337348766,109,2,7
328,23,1337354713,111,3,7
328,33,1337356195,111,3,7
328,17,1337375371,117,3,7
328,2,1337380775,118,3,7
328,2,1337601535,11,2,7
328,2,1337967878,113,3,8
328,17,1338010233,125,4,8
328,17,1338015481,126,5,8
328,2,1338021853,128,5,8
328,1,1338072894,142,7,8
328,7,1338334529,47,3,9
328,23,1338335255,47,3,9
328,130,1338340559,49,0,9
328,17,1338347311,51,0,9
328,17,1338349996,51,0,9
328,2,1338352362,52,0,9
328,72,1338488944,90,3,9
328,23,1338489605,90,3,9
328,26,1338491911,91,3,9
328,2,1338549109,107,2,9
328,2,1338555407,108,2,9
328,23,1338693314,147,4,9
328,24,1338743667,161,7,9
328,24,1338747937,162,7,9
328,2,1338763734,166,7,9
328,23,1338858161,25,0,10
328,17,1338887385,33,1,10
328,2,1338896143,35,2,10
328,2,1338980201,58,1,10
328,183,1339094366,90,3,10
328,130,1339289892,144,4,10
328,17,1339319337,153,5,10
328,23,1339377715,1,0,10
328,2,1340036743,16,3,12
328,203,1341110574,146,4,13
328,4,1341339101,42,3,14
328,33,1342828549,119,3,16
328,4,1342956658,155,6,16
328,2,1344158084,153,5,18
328,203,1344574002,100,0,19
328,150,1344631398,116,3,19
328,23,1344635035,117,3,19
328,59,1344664071,125,4,19
328,26,1345228525,114,3,20
328,23,1345254135,121,4,20
328,17,1345256096,122,4,20
328,203,1345434359,3,0,20
329,91,1333505160,50,0,1
329,4,1333538249,59,2,1
329,13,1333543718,60,2,1
329,63,1333560751,65,3,1
329,109,1333584989,72,0,1
329,4,1333804182,133,6,1
329,9,1333890363,157,6,1
329,24,1333919618,165,7,1
329,90,1333919685,165,7,1
329,9,1333920199,165,7,1
329,91,1333920286,165,7,1
329,44,1333974848,12,2,1
329,4,1333977461,13,2,1
329,13,1333979325,13,2,1
329,4,1334051967,33,1,2
329,13,1334150797,61,2,2
329,63,1334164181,65,3,2
329,24,1334183071,70,3,2
329,91,1334183137,70,3,2
329,13,1334236821,85,2,2
329,13,1334326836,110,2,2
329,21,1334344377,115,3,2
329,9,1334401504,131,6,2
329,24,1334401530,131,6,2
329,44,1334402777,131,6,2
329,13,1334412779,134,6,2
329,24,1334441767,142,7,2
329,91,1334455836,146,4,2
329,9,1334489837,155,6,2
329,44,1334504315,159,7,2
329,4,1334580385,12,2,2
329,4,1334663429,35,2,3
329,24,1334663477,35,2,3
329,13,1334673416,38,2,3
329,24,1334793855,72,0,3
329,91,1334793951,72,0,3
329,13,1334847833,87,3,3
329,62,1334874419,94,3,3
329,44,1334920687,107,2,3
329,112,1334950354,115,3,3
329,21,1334950623,115,3,3
329,145,1335021615,135,7,3
329,44,1335096973,156,6,3
329,9,1335103887,158,6,3
329,4,1335181103,11,2,3
329,13,1335187508,13,2,3
329,24,1335310154,47,3,4
329,44,1335354116,59,2,4
329,24,1335378399,66,3,4
329,90,1335392075,70,3,4
329,4,1335440088,83,2,4
329,13,1335446284,85,2,4
329,13,1335532346,109,2,4
329,24,1335627846,135,7,4
329,9,1335627863,135,7,4
329,4,1335698568,155,6,4
329,97,1335895968,42,3,5
329,44,1335956073,58,1,5
329,24,1335956120,58,1,5
329,24,1336086199,95,3,5
329,13,1336146092,111,3,5
329,197,1336162882,116,3,5
329,9,1336229834,134,6,5
329,90,1336232798,135,7,5
329,24,1336249234,140,7,5
329,24,1336328119,162,7,5
329,4,1336390134,11,2,5
329,44,1336562186,59,2,6
329,4,1336567530,60,2,6
329,13,1336570169,61,2,6
329,59,1336600816,70,3,6
329,4,1336735220,107,2,6
329,59,1336739057,108,2,6
329,4,1336824773,132,6,6
329,90,1336824976,132,6,6
329,44,1336910495,156,6,6
329,9,1336916061,157,6,6
329,4,1336993939,11,2,6
329,197,1337008584,15,3,6
329,44,1337083233,36,2,7
329,4,1337092142,38,2,7
329,63,1337106701,42,3,7
329,4,1337169046,59,2,7
329,13,1337173835,61,2,7
329,44,1337343816,108,2,7
329,24,1337453036,138,7,7
329,4,1337605499,13,2,7
329,13,1337609445,14,2,7
329,44,1337684251,34,1,8
329,135,1337808579,69,3,8
329,24,1337817044,71,3,8
329,91,1337817079,71,3,8
329,4,1337945149,107,2,8
329,24,1337945178,107,2,8
329,24,1338087435,146,4,8
329,9,1338125022,157,6,8
329,24,1338231301,18,3,9
329,24,1338253925,25,0,9
329,197,1338313044,41,3,9
329,4,1338555480,108,2,9
329,4,1338898780,36,2,10
329,13,1338994463,62,2,10
330,92,1333505513,50,0,1
330,92,1333505513,50,0,1
330,2,1333512602,52,0,1
330,2,1333728307,112,3,1
330,28,1333814563,136,7,1
330,2,1333860897,148,4,1
330,190,1333998712,19,3,2
330,38,1334029331,27,0,2
330,92,1334108044,49,0,2
330,2,1334203054,75,0,2
330,190,1334286849,99,0,2
330,38,1334286873,99,0,2
330,2,1334362309,120,4,2
330,186,1334435256,140,7,2
330,2,1334463583,148,4,2
330,2,1334512545,161,7,2
330,131,1335138011,167,7,3
330,2,1335153945,4,0,3
330,92,1335219430,22,3,4
330,2,1335542679,112,3,4
